"id","eventid","source","displaypath","priority","eventtype","eventflags","eventtime"
5970729,"1387538c-1b3d-4646-a7c3-454d065bda3d",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A120/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A120.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.817
5970730,"0c94adba-0c35-4c07-81ac-2c455a16e438",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A120/Out_Fault:/alm:Out_Fault,SHP3A120.Out_Fault,4,2,20,2024-05-22 16:46:25.817
5970731,"65ad0d56-25f2-4078-883b-1079a6d175a8",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A120/Out_Fault:/alm:Out_Fault,SHP3A120.Out_Fault,4,0,0,2024-05-22 16:46:25.817
5970732,b120615d-8e12-4460-b958-56ab2263a5e9,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A020/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A020.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.817
5970733,"6d6f8651-8b52-451c-9dfd-386126d0604c",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A020/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A020.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.817
5970734,"04baa3f6-e20b-4992-a235-32ba54eae7da",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A020/Out_Fault:/alm:Out_Fault,SHP1A020.Out_Fault,4,2,20,2024-05-22 16:46:25.817
5970735,db769552-f06e-4e20-ad4e-8e22f48b9350,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A020/Out_Fault:/alm:Out_Fault,SHP1A020.Out_Fault,4,0,0,2024-05-22 16:46:25.817
5970736,"369ae5a5-8027-43cf-b04e-34c744888437",prov:default:/tag:L2/TruckDock/Conveyors/IND3A103/IB_VFDFaulted:/alm:Out_VFDFault,IND3A103.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.817
5970737,"376db30e-73be-4d98-bc14-65982964b837",prov:default:/tag:L2/TruckDock/Conveyors/IND3A103/IB_VFDFaulted:/alm:Out_VFDFault,IND3A103.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.817
5970658,"2598b9de-5b03-4cbd-b7e0-3eb2178f1bcb",prov:default:/tag:L2/TruckDock/Conveyors/IND3A140/Out_Fault:/alm:Out_Fault,IND3A140.Out_Fault,4,2,20,2024-05-22 16:46:25.817
5970659,"090709f6-c603-4ef6-8434-9b5b79387be9",prov:default:/tag:L2/TruckDock/Conveyors/IND3A140/Out_Fault:/alm:Out_Fault,IND3A140.Out_Fault,4,0,0,2024-05-22 16:46:25.813
5970606,ce2f521f-1ba7-4ea3-b90a-ce0075253e42,prov:default:/tag:L2/TruckDock/Conveyors/IND3A060/Out_Fault:/alm:Out_Fault,IND3A060.Out_Fault,4,2,20,2024-05-22 16:46:25.813
5970607,a0415dfe-f133-4b9c-bf34-18bd5dc86dfa,prov:default:/tag:L2/TruckDock/Conveyors/IND3A060/Out_Fault:/alm:Out_Fault,IND3A060.Out_Fault,4,0,0,2024-05-22 16:46:25.813
5970608,"88f168f4-119f-42ab-96d4-0202b2c0e087",prov:default:/tag:L2/TruckDock/Conveyors/IND2A010/IB_VFDFaulted:/alm:Out_VFDFault,IND2A010.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.813
5970609,"15eee81a-4b27-417d-a3f4-c9db1c408a3b",prov:default:/tag:L2/TruckDock/Conveyors/IND2A010/IB_VFDFaulted:/alm:Out_VFDFault,IND2A010.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.813
5970610,b5d8fd46-a56a-4f76-b9c9-deb4a26b05bb,prov:default:/tag:L2/TruckDock/Conveyors/IND2A010/Out_Fault:/alm:Out_Fault,IND2A010.Out_Fault,4,2,20,2024-05-22 16:46:25.813
5970611,"112a424b-aafe-4443-98e2-68339d42ee78",prov:default:/tag:L2/TruckDock/Conveyors/IND2A010/Out_Fault:/alm:Out_Fault,IND2A010.Out_Fault,4,0,0,2024-05-22 16:46:25.813
5970612,e52796e3-5e44-4e24-9fc9-54e143e3ea9d,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A030/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A030.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.813
5970613,"1ff74818-7541-4d0b-8674-efdd2dd2f967",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A030/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A030.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.813
5970614,"27f4dfb6-409b-4a61-92e6-5f2e98e68a4e",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A030/Out_Fault:/alm:Out_Fault,SHP1A030.Out_Fault,4,2,20,2024-05-22 16:46:25.813
5970615,b3a10132-e86c-412a-b030-90a2198266df,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A030/Out_Fault:/alm:Out_Fault,SHP1A030.Out_Fault,4,0,0,2024-05-22 16:46:25.813
5970616,dcfa4d0b-efae-4fed-a5e1-b07fdf1b1501,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A040/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A040.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.813
5970617,e9fe84ee-fdb4-4da8-9fda-701464f63fd6,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A040/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A040.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.813
5970618,"421f1259-0b88-4926-ace8-e929f6a1e29d",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A040/Out_Fault:/alm:Out_Fault,SHP1A040.Out_Fault,4,2,20,2024-05-22 16:46:25.813
5970619,e5f4b610-acd6-4e60-8cab-6781e3b55915,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A040/Out_Fault:/alm:Out_Fault,SHP1A040.Out_Fault,4,0,0,2024-05-22 16:46:25.813
5970620,ee504c74-4ee8-4e33-913c-4655aae633ba,prov:default:/tag:L2/TruckDock/Conveyors/IND1A100/IB_VFDFaulted:/alm:Out_VFDFault,IND1A100.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.813
5970621,"4812d59c-4ac1-4baa-99ad-380ad0d507ac",prov:default:/tag:L2/TruckDock/Conveyors/IND1A100/IB_VFDFaulted:/alm:Out_VFDFault,IND1A100.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.813
5970622,ce298292-1f6e-4566-aca4-63431a68b9e7,prov:default:/tag:L2/TruckDock/Conveyors/IND1A100/Out_Fault:/alm:Out_Fault,IND1A100.Out_Fault,4,2,20,2024-05-22 16:46:25.813
5970623,"12d98f24-ded4-4e0e-b299-712a8a334c32",prov:default:/tag:L2/TruckDock/Conveyors/IND1A100/Out_Fault:/alm:Out_Fault,IND1A100.Out_Fault,4,0,0,2024-05-22 16:46:25.813
5970624,cf0f6130-eac7-471d-8565-825d3b4a7b17,prov:default:/tag:L2/TruckDock/Conveyors/IND3A143/IB_VFDFaulted:/alm:Out_VFDFault,IND3A143.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.813
5970625,fdad3430-8b61-4c02-ac92-fb749230f274,prov:default:/tag:L2/TruckDock/Conveyors/IND3A143/IB_VFDFaulted:/alm:Out_VFDFault,IND3A143.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.813
5970626,bf1bde52-b430-4db5-afa0-b32000dba7c2,prov:default:/tag:L2/TruckDock/Conveyors/IND3A143/Out_Fault:/alm:Out_Fault,IND3A143.Out_Fault,4,2,20,2024-05-22 16:46:25.813
5970627,"34b8d091-e04b-4021-9d9a-ce53d2449f98",prov:default:/tag:L2/TruckDock/Conveyors/IND3A143/Out_Fault:/alm:Out_Fault,IND3A143.Out_Fault,4,0,0,2024-05-22 16:46:25.813
5970628,"423cba69-2329-411c-8015-e1e69e43bd41",prov:default:/tag:L2/TruckDock/Conveyors/IND3A101/IB_VFDFaulted:/alm:Out_VFDFault,IND3A101.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.813
5970629,"2392af05-0ecf-4ca6-9cba-e417586a85d7",prov:default:/tag:L2/TruckDock/Conveyors/IND3A101/IB_VFDFaulted:/alm:Out_VFDFault,IND3A101.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.813
5970630,"17c2dea8-d8f8-4ecf-89d6-45945d8cb01e",prov:default:/tag:L2/TruckDock/Conveyors/IND3A101/Out_Fault:/alm:Out_Fault,IND3A101.Out_Fault,4,2,20,2024-05-22 16:46:25.813
5970631,"369d2c7e-61cd-4509-8939-c305cafb619a",prov:default:/tag:L2/TruckDock/Conveyors/IND3A101/Out_Fault:/alm:Out_Fault,IND3A101.Out_Fault,4,0,0,2024-05-22 16:46:25.813
5970632,"2c0111e0-baac-4fe5-b026-6297e287b90a",prov:default:/tag:L2/TruckDock/Conveyors/IND1A120/IB_VFDFaulted:/alm:Out_VFDFault,IND1A120.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.813
5970633,"84d02865-74e5-4f94-ad09-61f00d6d1277",prov:default:/tag:L2/TruckDock/Conveyors/IND1A120/IB_VFDFaulted:/alm:Out_VFDFault,IND1A120.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.813
5970634,"160f6149-8fea-466a-b115-55cbf02bb48a",prov:default:/tag:L2/TruckDock/Conveyors/IND1A120/Out_Fault:/alm:Out_Fault,IND1A120.Out_Fault,4,2,20,2024-05-22 16:46:25.813
5970635,d269375b-f196-4307-9907-25fe60f5f7d3,prov:default:/tag:L2/TruckDock/Conveyors/IND1A120/Out_Fault:/alm:Out_Fault,IND1A120.Out_Fault,4,0,0,2024-05-22 16:46:25.813
5970636,"00370982-ab75-4ab1-85dc-c6344f64bae6",prov:default:/tag:L2/TruckDock/Conveyors/IND3A090/IB_VFDFaulted:/alm:Out_VFDFault,IND3A090.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.813
5970637,"2c98d497-7277-4422-8f90-1881a2fc87c1",prov:default:/tag:L2/TruckDock/Conveyors/IND3A090/IB_VFDFaulted:/alm:Out_VFDFault,IND3A090.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.813
5970638,"5b06a6e0-9de0-45f1-ad8a-a4ad864bb260",prov:default:/tag:L2/TruckDock/Conveyors/IND3A090/Out_Fault:/alm:Out_Fault,IND3A090.Out_Fault,4,2,20,2024-05-22 16:46:25.813
5970639,"17efb67c-820b-4202-b0b1-77d679b79478",prov:default:/tag:L2/TruckDock/Conveyors/IND3A090/Out_Fault:/alm:Out_Fault,IND3A090.Out_Fault,4,0,0,2024-05-22 16:46:25.813
5970640,a50d98a4-145c-405f-af42-a229f78606d6,prov:default:/tag:L2/TruckDock/Conveyors/IND3A180/IB_VFDFaulted:/alm:Out_VFDFault,IND3A180.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.813
5970641,"7166a97d-a452-4005-8f75-468c1661f768",prov:default:/tag:L2/TruckDock/Conveyors/IND3A180/IB_VFDFaulted:/alm:Out_VFDFault,IND3A180.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.813
5970642,"16c0b41f-abe1-481a-bfda-5fa6a5e7b151",prov:default:/tag:L2/TruckDock/Conveyors/IND3A180/Out_Fault:/alm:Out_Fault,IND3A180.Out_Fault,4,2,20,2024-05-22 16:46:25.813
5970643,af00d828-e6e7-4d0a-84c9-1223b99c5617,prov:default:/tag:L2/TruckDock/Conveyors/IND3A180/Out_Fault:/alm:Out_Fault,IND3A180.Out_Fault,4,0,0,2024-05-22 16:46:25.813
5970644,"1cfa40b8-0f9b-47f2-8883-f8dc230a33e0",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A080/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A080.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.813
5970645,"858d42d3-1631-44d6-8f16-b72bef806ddd",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A080/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A080.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.813
5970646,"9b87dec5-c3ba-4623-a888-ac2e6eb01d62",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A080/Out_Fault:/alm:Out_Fault,SHP2A080.Out_Fault,4,2,20,2024-05-22 16:46:25.813
5970647,"92d76233-590f-40ee-ba21-305181eaa469",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A080/Out_Fault:/alm:Out_Fault,SHP2A080.Out_Fault,4,0,0,2024-05-22 16:46:25.813
5970648,"9bfc4997-8497-47a4-8906-ef008ce32a11",prov:default:/tag:L2/TruckDock/Conveyors/IND3A080/IB_VFDFaulted:/alm:Out_VFDFault,IND3A080.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.813
5970649,a5bd6f06-df5c-4831-90a4-74a03e3b1a2a,prov:default:/tag:L2/TruckDock/Conveyors/IND3A080/IB_VFDFaulted:/alm:Out_VFDFault,IND3A080.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.813
5970650,"1e3f6fd2-f0af-481a-bbb2-f01e2fe0b734",prov:default:/tag:L2/TruckDock/Conveyors/IND3A080/Out_Fault:/alm:Out_Fault,IND3A080.Out_Fault,4,2,20,2024-05-22 16:46:25.813
5970651,e3448aa0-580b-43de-ae1a-4e019187dfca,prov:default:/tag:L2/TruckDock/Conveyors/IND3A080/Out_Fault:/alm:Out_Fault,IND3A080.Out_Fault,4,0,0,2024-05-22 16:46:25.813
5970652,"65a94ac8-5e4e-42cd-90b0-8624837894ed",prov:default:/tag:L2/TruckDock/Conveyors/IND2A050/IB_VFDFaulted:/alm:Out_VFDFault,IND2A050.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.813
5970653,"90cf0a59-4ab9-462e-a426-d03e23ba6c59",prov:default:/tag:L2/TruckDock/Conveyors/IND2A050/IB_VFDFaulted:/alm:Out_VFDFault,IND2A050.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.813
5970654,"9820dceb-770c-4138-9c51-bcd33bd4e3b3",prov:default:/tag:L2/TruckDock/Conveyors/IND2A050/Out_Fault:/alm:Out_Fault,IND2A050.Out_Fault,4,2,20,2024-05-22 16:46:25.813
5970655,"7606766c-6937-4bca-8eb1-7d626685b9c9",prov:default:/tag:L2/TruckDock/Conveyors/IND2A050/Out_Fault:/alm:Out_Fault,IND2A050.Out_Fault,4,0,0,2024-05-22 16:46:25.813
5970656,"8577e4f9-3792-414c-91aa-3eb691f81180",prov:default:/tag:L2/TruckDock/Conveyors/IND3A140/IB_VFDFaulted:/alm:Out_VFDFault,IND3A140.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.813
5970657,"9a893e05-98f3-43c2-bfd4-49826e699e4a",prov:default:/tag:L2/TruckDock/Conveyors/IND3A140/IB_VFDFaulted:/alm:Out_VFDFault,IND3A140.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.813
5970604,c7b5ae3d-e121-4938-94a0-5608cb164460,prov:default:/tag:L2/TruckDock/Conveyors/IND3A060/IB_VFDFaulted:/alm:Out_VFDFault,IND3A060.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.810
5970605,b0926b66-78d4-4da8-b3bc-884b17ab81d4,prov:default:/tag:L2/TruckDock/Conveyors/IND3A060/IB_VFDFaulted:/alm:Out_VFDFault,IND3A060.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.810
5970578,"347561f4-6258-4273-a1c0-e92f19cfd828",prov:default:/tag:L2/TruckDock/Conveyors/IND2A090/Out_Fault:/alm:Out_Fault,IND2A090.Out_Fault,4,2,20,2024-05-22 16:46:25.323
5970579,a8c3afca-a6e2-4783-a61b-d3c1ac841d81,prov:default:/tag:L2/TruckDock/Conveyors/IND2A090/Out_Fault:/alm:Out_Fault,IND2A090.Out_Fault,4,0,0,2024-05-22 16:46:25.323
5970580,"6171d435-9d82-4ca4-b90e-1ba81841bfc2",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A190/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A190.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.323
5970581,"5d316754-53a4-4ad0-9a03-fefccf41129d",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A190/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A190.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.323
5970582,a8487d9a-5ed7-4735-a771-59ba540f7c96,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A190/Out_Fault:/alm:Out_Fault,SHP1A190.Out_Fault,4,2,20,2024-05-22 16:46:25.323
5970583,"162b027f-01f5-4257-9f46-aa4f10195917",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A190/Out_Fault:/alm:Out_Fault,SHP1A190.Out_Fault,4,0,0,2024-05-22 16:46:25.323
5970584,"5bc8f13c-bd2c-4a52-9ea9-c1da95713999",prov:default:/tag:L2/TruckDock/Conveyors/IND1A010/IB_VFDFaulted:/alm:Out_VFDFault,IND1A010.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.323
5970585,f9c82a52-d0a0-4401-9c27-6a77091feaf6,prov:default:/tag:L2/TruckDock/Conveyors/IND1A010/IB_VFDFaulted:/alm:Out_VFDFault,IND1A010.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.323
5970586,"5c7bc7fb-9425-42c4-a8ae-73b47b715fce",prov:default:/tag:L2/TruckDock/Conveyors/IND1A010/Out_Fault:/alm:Out_Fault,IND1A010.Out_Fault,4,2,20,2024-05-22 16:46:25.323
5970587,"8d872bb7-3373-4e0c-b68a-31f1e4efc746",prov:default:/tag:L2/TruckDock/Conveyors/IND1A010/Out_Fault:/alm:Out_Fault,IND1A010.Out_Fault,4,0,0,2024-05-22 16:46:25.323
5970588,effb1ecf-4698-40a5-835e-7e5c7d901909,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A090/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A090.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.323
5970589,cc3df7b6-b389-4c80-becb-f20fef4cb575,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A090/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A090.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.323
5970590,"28e0f1b7-ac8f-4919-8f08-58293fc6a1bf",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A090/Out_Fault:/alm:Out_Fault,SHP2A090.Out_Fault,4,2,20,2024-05-22 16:46:25.323
5970591,"9d7d4c5a-b1a0-4581-9e9a-28bb4b63b8b9",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A090/Out_Fault:/alm:Out_Fault,SHP2A090.Out_Fault,4,0,0,2024-05-22 16:46:25.323
5970592,"69b1555c-a336-4fe0-a234-bf35b6f8e44c",prov:default:/tag:L2/TruckDock/Conveyors/IND2A120/IB_VFDFaulted:/alm:Out_VFDFault,IND2A120.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.323
5970593,c5b3266a-6775-469b-a78a-0fb3bacda52d,prov:default:/tag:L2/TruckDock/Conveyors/IND2A120/IB_VFDFaulted:/alm:Out_VFDFault,IND2A120.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.323
5970594,d35a9535-4428-4ee8-aa51-8af7b26e38b6,prov:default:/tag:L2/TruckDock/Conveyors/IND2A120/Out_Fault:/alm:Out_Fault,IND2A120.Out_Fault,4,2,20,2024-05-22 16:46:25.323
5970595,"948b8188-21e2-4165-95ab-3a155116ba24",prov:default:/tag:L2/TruckDock/Conveyors/IND2A120/Out_Fault:/alm:Out_Fault,IND2A120.Out_Fault,4,0,0,2024-05-22 16:46:25.323
5970596,e702656d-9c8b-4d4a-b422-24cf14c9e290,prov:default:/tag:L2/TruckDock/Conveyors/IND3A050/IB_VFDFaulted:/alm:Out_VFDFault,IND3A050.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.323
5970597,ba8cb976-8024-4f93-a711-91b0ecc4fe90,prov:default:/tag:L2/TruckDock/Conveyors/IND3A050/IB_VFDFaulted:/alm:Out_VFDFault,IND3A050.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.323
5970598,a5ada699-c69d-4f43-84ce-3848d9b72f2d,prov:default:/tag:L2/TruckDock/Conveyors/IND3A050/Out_Fault:/alm:Out_Fault,IND3A050.Out_Fault,4,2,20,2024-05-22 16:46:25.323
5970599,"4f405b3b-92f0-4cb6-9a18-d1499255ee1e",prov:default:/tag:L2/TruckDock/Conveyors/IND3A050/Out_Fault:/alm:Out_Fault,IND3A050.Out_Fault,4,0,0,2024-05-22 16:46:25.323
5970600,ffe493e1-bf6f-44ff-b8d6-9cbaf655f23b,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A050/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A050.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.323
5970601,"987e0440-f243-4c63-a7e6-0cee9f13112a",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A050/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A050.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.323
5970602,ac4ae797-d626-4c76-8531-1521e5da0cf4,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A050/Out_Fault:/alm:Out_Fault,SHP3A050.Out_Fault,4,2,20,2024-05-22 16:46:25.323
5970603,"76589975-1a99-4e90-900a-f44433d011b0",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A050/Out_Fault:/alm:Out_Fault,SHP3A050.Out_Fault,4,0,0,2024-05-22 16:46:25.323
5970526,a53dc236-6839-4433-8e26-3cd0b1ada98a,prov:default:/tag:L2/TruckDock/Conveyors/IND1A020/Out_Fault:/alm:Out_Fault,IND1A020.Out_Fault,4,2,20,2024-05-22 16:46:25.320
5970528,"087c7ded-f76f-423e-b40f-c75465424053",prov:default:/tag:L2/TruckDock/Conveyors/IND1A040/IB_VFDFaulted:/alm:Out_VFDFault,IND1A040.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.320
5970529,dc3c270b-73f6-47ea-a414-252259589532,prov:default:/tag:L2/TruckDock/Conveyors/IND1A040/IB_VFDFaulted:/alm:Out_VFDFault,IND1A040.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.320
5970530,b2d23aae-705b-47a2-8ab4-982c7e9f35ec,prov:default:/tag:L2/TruckDock/Conveyors/IND1A040/Out_Fault:/alm:Out_Fault,IND1A040.Out_Fault,4,2,20,2024-05-22 16:46:25.320
5970531,"78a2d4ed-8cb9-4576-8b59-47a1fea230ec",prov:default:/tag:L2/TruckDock/Conveyors/IND1A040/Out_Fault:/alm:Out_Fault,IND1A040.Out_Fault,4,0,0,2024-05-22 16:46:25.320
5970532,"9a8e45e9-31fa-44d1-a911-622be1fbe620",prov:default:/tag:L2/TruckDock/Conveyors/IND1A060/IB_VFDFaulted:/alm:Out_VFDFault,IND1A060.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.320
5970533,e174a7a7-3ab0-4bac-9464-57c8b3506b64,prov:default:/tag:L2/TruckDock/Conveyors/IND1A060/IB_VFDFaulted:/alm:Out_VFDFault,IND1A060.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.320
5970534,"9aa1c810-f197-4311-8f34-1f81d5d9c481",prov:default:/tag:L2/TruckDock/Conveyors/IND1A060/Out_Fault:/alm:Out_Fault,IND1A060.Out_Fault,4,2,20,2024-05-22 16:46:25.320
5970535,fea999a3-0750-4f5d-9298-c2b569585b73,prov:default:/tag:L2/TruckDock/Conveyors/IND1A060/Out_Fault:/alm:Out_Fault,IND1A060.Out_Fault,4,0,0,2024-05-22 16:46:25.320
5970536,e1e4f7d8-7500-4d84-8c0e-72283381ccd3,prov:default:/tag:L2/TruckDock/Conveyors/IND1A030/IB_VFDFaulted:/alm:Out_VFDFault,IND1A030.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.320
5970537,"2f108639-4f15-468a-9816-2d5857b8b0c5",prov:default:/tag:L2/TruckDock/Conveyors/IND1A030/IB_VFDFaulted:/alm:Out_VFDFault,IND1A030.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.320
5970538,"38accf9f-ee1d-4d77-81c4-a28a3c26b013",prov:default:/tag:L2/TruckDock/Conveyors/IND1A030/Out_Fault:/alm:Out_Fault,IND1A030.Out_Fault,4,2,20,2024-05-22 16:46:25.320
5970539,"8f4d2897-2b9c-4588-8799-316a1aaeb64d",prov:default:/tag:L2/TruckDock/Conveyors/IND1A030/Out_Fault:/alm:Out_Fault,IND1A030.Out_Fault,4,0,0,2024-05-22 16:46:25.320
5970540,"237d93bf-9f6e-4ab2-a6d1-47ea8f63db36",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A140/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A140.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.320
5970541,b3161d4f-7683-40e4-8c92-1431c5c410b8,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A140/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A140.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.320
5970542,"5f616e71-62b9-4794-a300-a37b0b878d58",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A140/Out_Fault:/alm:Out_Fault,SHP2A140.Out_Fault,4,2,20,2024-05-22 16:46:25.320
5970543,ba55fe45-9840-4944-89a1-9f720d06e400,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A140/Out_Fault:/alm:Out_Fault,SHP2A140.Out_Fault,4,0,0,2024-05-22 16:46:25.320
5970544,b17ae91d-6535-4ae2-8daa-d993ad7f1469,prov:default:/tag:L2/TruckDock/Conveyors/IND1A110/IB_VFDFaulted:/alm:Out_VFDFault,IND1A110.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.320
5970545,c6a4e1f7-520d-4117-b147-34bee07ec90c,prov:default:/tag:L2/TruckDock/Conveyors/IND1A110/IB_VFDFaulted:/alm:Out_VFDFault,IND1A110.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.320
5970546,"8305ef66-fd0f-452d-871a-fe23690bd5d0",prov:default:/tag:L2/TruckDock/Conveyors/IND1A110/Out_Fault:/alm:Out_Fault,IND1A110.Out_Fault,4,2,20,2024-05-22 16:46:25.320
5970547,"4e2d1643-fef4-4faf-8a8f-6591385d37fd",prov:default:/tag:L2/TruckDock/Conveyors/IND1A110/Out_Fault:/alm:Out_Fault,IND1A110.Out_Fault,4,0,0,2024-05-22 16:46:25.320
5970548,"59dd67c5-43b3-4c35-8042-2b3fb8db2c56",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A020/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A020.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.320
5970549,"44417373-c52f-4a97-8840-7b6c421c8cf4",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A020/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A020.IB_VFDFaulted,3,0,0,2024-05-22 16:46:25.320
5970550,"22e2a89e-9e30-4dd3-ba62-8a817962d0df",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A020/Out_Fault:/alm:Out_Fault,SHP3A020.Out_Fault,4,2,20,2024-05-22 16:46:25.320
5970551,e2254ac9-4acb-4a99-be72-501806e68f08,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A020/Out_Fault:/alm:Out_Fault,SHP3A020.Out_Fault,4,0,0,2024-05-22 16:46:25.320
5970552,"6ee4a97f-3a9e-4c16-9bae-5486f8a268fe",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A050/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A050.IB_VFDFaulted,3,2,20,2024-05-22 16:46:25.320
